state,year,district,block,block_no,gram_panchayat,gp_no,ward_no,seat_no,seat_id_raw,seat_from_image,tier,tier_local,reservation,caste_reservation,woman_reserved,winner,vacant,reservation_raw,script,source_path,source_page,source_pdf
Jharkhand,2015,Garhwa,,,सुण्डी,,,,I x<+ok@01@01&lq.Mh,,gp_head,mukhiya,Woman,NONE,1,जनकराज देवी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA MUKHIYA.pdf,1,GARHWA MUKHIYA.pdf
Jharkhand,2015,Koderma,,,बहे राडीह,,,,VI dkMs jek@2@8&cgs jkMhg,,gp_head,mukhiya,BC Other than Woman,BC,0,राजेन्द्र मेहता,0,vU; fiNM+k oxZ | vU;,devanagari,data/jharkhand/2015/6. KODERMA MUKHIYA PSS/KODERMA MUKHIYA PSS GPS ZP.pdf,11,KODERMA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Koderma,,,नावाडीह,,,,VI dkMs jek@2@9&ukokMhg,,gp_head,mukhiya,SC Other than Woman,SC,0,कुमदु देवी,0,vuqlwfpr tkfr | vU;,devanagari,data/jharkhand/2015/6. KODERMA MUKHIYA PSS/KODERMA MUKHIYA PSS GPS ZP.pdf,11,KODERMA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Koderma,,,डोमचांच उत्तरी,,,,VI dkMs jek@2@10&Mksepkap mRrjh,,gp_head,mukhiya,Woman,NONE,1,गीता देवी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/6. KODERMA MUKHIYA PSS/KODERMA MUKHIYA PSS GPS ZP.pdf,11,KODERMA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Koderma,,,महथाडीह,,,,VI dkMs jek@2@11&egFkkMhg,,gp_head,mukhiya,BC Woman,BC,1,रिंकी देवी,0,vU; fiNM+k oxZ | efgyk,devanagari,data/jharkhand/2015/6. KODERMA MUKHIYA PSS/KODERMA MUKHIYA PSS GPS ZP.pdf,11,KODERMA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Koderma,,,तेतरियाडीह,,,,VI dkMs jek@2@12&rsrfj;kMhg,,gp_head,mukhiya,Woman,NONE,1,सुभद्रा देवी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/6. KODERMA MUKHIYA PSS/KODERMA MUKHIYA PSS GPS ZP.pdf,11,KODERMA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Koderma,,,डोमचांच दक्षिणी,,,,VI dkMs jek@2@13&Mksepkap nf{k.kh,,gp_head,mukhiya,BC Other than Woman,BC,0,सुरेश कुमार,0,vU; fiNM+k oxZ | vU;,devanagari,data/jharkhand/2015/6. KODERMA MUKHIYA PSS/KODERMA MUKHIYA PSS GPS ZP.pdf,11,KODERMA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Koderma,,,डोमचांच पूर्वी,,,,VI dkMs jek@2@14&Mksepkap iwohZ,,gp_head,mukhiya,BC Woman,BC,1,मजं ू देवी,0,vU; fiNM+k oxZ | efgyk,devanagari,data/jharkhand/2015/6. KODERMA MUKHIYA PSS/KODERMA MUKHIYA PSS GPS ZP.pdf,11,KODERMA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Koderma,,,बगड़ो,,,,VI dkMs jek@2@15&cxM+ks,,gp_head,mukhiya,BC Other than Woman,BC,0,द्वारिका साव,0,vU; fiNM+k oxZ | vU;,devanagari,data/jharkhand/2015/6. KODERMA MUKHIYA PSS/KODERMA MUKHIYA PSS GPS ZP.pdf,11,KODERMA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Koderma,,,बगरीडीह,,,,VI dkMs jek@2@16&cxjhMhg,,gp_head,mukhiya,Woman,NONE,1,उर्मिला देवी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/6. KODERMA MUKHIYA PSS/KODERMA MUKHIYA PSS GPS ZP.pdf,11,KODERMA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Koderma,,,मसमाहे ना,,,,VI dkMs jek@2@17&elekgs uk,,gp_head,mukhiya,Other than Woman,NONE,0,मीना देवी,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/6. KODERMA MUKHIYA PSS/KODERMA MUKHIYA PSS GPS ZP.pdf,11,KODERMA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Koderma,,,पुरनाडीह,,,,VI dkMs jek@2@18&iqjukMhg,,gp_head,mukhiya,Other than Woman,NONE,0,इ’वर साव,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/6. KODERMA MUKHIYA PSS/KODERMA MUKHIYA PSS GPS ZP.pdf,11,KODERMA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Koderma,,,फुलवरिया,,,,VI dkMs jek@2@19&Qqyofj;k,,gp_head,mukhiya,BC Woman,BC,1,सुमित्रा देवी,0,vU; fiNM+k oxZ | efgyk,devanagari,data/jharkhand/2015/6. KODERMA MUKHIYA PSS/KODERMA MUKHIYA PSS GPS ZP.pdf,11,KODERMA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Koderma,डोमचाँंच,2,20-धरगांव,,,,VI dkMs jek@2@20&/kjxkao,,gp_head,mukhiya,Other than Woman,NONE,0,सुरेश यादव,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/6. KODERMA MUKHIYA PSS/KODERMA MUKHIYA PSS GPS ZP.pdf,11,KODERMA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Koderma,,,खरखार,,,,VI dkMs jek@2@21&[kj[kkj,,gp_head,mukhiya,Woman,NONE,1,काशे ाल्या देवी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/6. KODERMA MUKHIYA PSS/KODERMA MUKHIYA PSS GPS ZP.pdf,11,KODERMA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Koderma,,,बच्छेडीह,,,,VI dkMs jek@2@22&cPNsMhg,,gp_head,mukhiya,BC Woman,BC,1,निधा वर्णवाल,0,vU; fiNM+k oxZ | efgyk,devanagari,data/jharkhand/2015/6. KODERMA MUKHIYA PSS/KODERMA MUKHIYA PSS GPS ZP.pdf,11,KODERMA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Koderma,,,कुण्डीधन्वार,,,,VI dkMs jek@2@23&dq.Mh/kUokj,,gp_head,mukhiya,BC Other than Woman,BC,0,मनोज कुमार यादव,0,vU; fiNM+k oxZ | vU;,devanagari,data/jharkhand/2015/6. KODERMA MUKHIYA PSS/KODERMA MUKHIYA PSS GPS ZP.pdf,11,KODERMA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Koderma,काडे रमा,03,म?े ाातरी,01,,,VI dksMjek@03@01@e?s kkrjh,,gp_head,mukhiya,SC Woman,SC,1,जी के देवी,0,vuqlwfpr tkfr | efgyk,devanagari,data/jharkhand/2015/6. KODERMA MUKHIYA PSS/KODERMA MUKHIYA PSS GPS ZP.pdf,18,KODERMA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Koderma,काडे रमा,03,काअै ाबर गझण्डी,02,,,VI dksMjek@03@02@dkvS kcj x>.Mh,,gp_head,mukhiya,Woman,NONE,1,इंदिरा देवी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/6. KODERMA MUKHIYA PSS/KODERMA MUKHIYA PSS GPS ZP.pdf,18,KODERMA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Koderma,काडे रमा,03,जरगा,03,,,VI dksMjek@03@03@tjxk,,gp_head,mukhiya,Other than Woman,NONE,0,शिला देवी,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/6. KODERMA MUKHIYA PSS/KODERMA MUKHIYA PSS GPS ZP.pdf,18,KODERMA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Koderma,काडे रमा,03,छतरबर,04,,,VI dksMjek@03@04@Nrjcj,,gp_head,mukhiya,BC Other than Woman,BC,0,गुलाम मुस्तफा,0,vU; fiNM+k oxZ | vU;,devanagari,data/jharkhand/2015/6. KODERMA MUKHIYA PSS/KODERMA MUKHIYA PSS GPS ZP.pdf,18,KODERMA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Koderma,काडे रमा,03,करमा,05,,,VI dksMjek@03@05@djek,,gp_head,mukhiya,BC Woman,BC,1,जेनाब खातून,0,vU; fiNM+k oxZ | efgyk,devanagari,data/jharkhand/2015/6. KODERMA MUKHIYA PSS/KODERMA MUKHIYA PSS GPS ZP.pdf,18,KODERMA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Koderma,काडे रमा,03,झुमरी,06,,,VI dksMjek@03@06@>qejh,,gp_head,mukhiya,SC Woman,SC,1,ममता कुमारी,0,vuqlwfpr tkfr | efgyk,devanagari,data/jharkhand/2015/6. KODERMA MUKHIYA PSS/KODERMA MUKHIYA PSS GPS ZP.pdf,18,KODERMA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Koderma,काडे रमा,03,चाराडीह,07,,,VI dksMjek@03@07@pkjkMhg,,gp_head,mukhiya,Woman,NONE,1,अंजु देवी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/6. KODERMA MUKHIYA PSS/KODERMA MUKHIYA PSS GPS ZP.pdf,18,KODERMA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Koderma,काडे रमा,03,पुरनानगर,08,,,VI dksMjek@03@08@iqjukuxj,,gp_head,mukhiya,SC Other than Woman,SC,0,बसन्ती देवी,0,vuqlwfpr tkfr | vU;,devanagari,data/jharkhand/2015/6. KODERMA MUKHIYA PSS/KODERMA MUKHIYA PSS GPS ZP.pdf,18,KODERMA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Koderma,काडे रमा,03,बेकोबार उतरी,09,,,VI dksMjek@03@09@csdksckj mrjh,,gp_head,mukhiya,BC Other than Woman,BC,0,फजीम उद्दीन,0,vU; fiNM+k oxZ | vU;,devanagari,data/jharkhand/2015/6. KODERMA MUKHIYA PSS/KODERMA MUKHIYA PSS GPS ZP.pdf,18,KODERMA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Koderma,काडे रमा,03,बेकोबार दक्षिणी,10,,,VI dksMjek@03@10@csdksckj nf{k.kh,,gp_head,mukhiya,Other than Woman,NONE,0,रहमत अली,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/6. KODERMA MUKHIYA PSS/KODERMA MUKHIYA PSS GPS ZP.pdf,18,KODERMA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Koderma,काडे रमा,03,डुमरडीहा,11,,,VI dksMjek@03@11@MqejMhgk,,gp_head,mukhiya,BC Woman,BC,1,पार्वती कुमारी,0,vU; fiNM+k oxZ | efgyk,devanagari,data/jharkhand/2015/6. KODERMA MUKHIYA PSS/KODERMA MUKHIYA PSS GPS ZP.pdf,18,KODERMA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Koderma,काडे रमा,03,पथलडीहा,12,,,VI dksMjek@03@12@iFkyMhgk,,gp_head,mukhiya,Woman,NONE,1,मुन्नी देवी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/6. KODERMA MUKHIYA PSS/KODERMA MUKHIYA PSS GPS ZP.pdf,18,KODERMA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Koderma,काडे रमा,03,लरियाडीह,13,,,VI dksMjek@03@13@yfj;kMhg,,gp_head,mukhiya,BC Woman,BC,1,ललीता देवी,0,vU; fiNM+k oxZ | efgyk,devanagari,data/jharkhand/2015/6. KODERMA MUKHIYA PSS/KODERMA MUKHIYA PSS GPS ZP.pdf,18,KODERMA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Koderma,काडे रमा,03,पाण्डेडीह,14,,,VI dksMjek@03@14@ik.MsMhg,,gp_head,mukhiya,Other than Woman,NONE,0,रामचन्द्र यादव,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/6. KODERMA MUKHIYA PSS/KODERMA MUKHIYA PSS GPS ZP.pdf,18,KODERMA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Koderma,काडे रमा,03,लाके ाई,15,,,VI dksMjek@03@15@ykds kbZ,,gp_head,mukhiya,Other than Woman,NONE,0,चमारी साव,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/6. KODERMA MUKHIYA PSS/KODERMA MUKHIYA PSS GPS ZP.pdf,18,KODERMA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Koderma,काडे रमा,03,इन्दरवा,16,,,VI dksMjek@03@16@bUnjok,,gp_head,mukhiya,Woman,NONE,1,रीना देवी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/6. KODERMA MUKHIYA PSS/KODERMA MUKHIYA PSS GPS ZP.pdf,18,KODERMA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Koderma,काडे रमा,03,खरकाटे ा,17,,,VI dksMjek@03@17@[kjdkVs k,,gp_head,mukhiya,Woman,NONE,1,सुशीला देवी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/6. KODERMA MUKHIYA PSS/KODERMA MUKHIYA PSS GPS ZP.pdf,18,KODERMA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Koderma,काडे रमा,03,काले गरमा,18,,,VI dksMjek@03@18@dkys xjek,,gp_head,mukhiya,BC Other than Woman,BC,0,मनोज कुमार साव,0,vU; fiNM+k oxZ | vU;,devanagari,data/jharkhand/2015/6. KODERMA MUKHIYA PSS/KODERMA MUKHIYA PSS GPS ZP.pdf,18,KODERMA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Koderma,काडे रमा,03,काले गरमा,18,,,VI dksMjek@03@18@dkys xjek,,gp_head,mukhiya,BC Other than Woman,BC,0,मनोज कुमार,0,vU; fiNM+k oxZ | vU;,devanagari,data/jharkhand/2015/6. KODERMA MUKHIYA PSS/KODERMA MUKHIYA PSS GPS ZP.pdf,18,KODERMA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Koderma,,,बेन्दी,,,,VI dkMs jek @4@1&csUnh,,gp_head,mukhiya,SC Woman,SC,1,संजु देवी,0,vuqlwfpr tkfr | efgyk,devanagari,data/jharkhand/2015/6. KODERMA MUKHIYA PSS/KODERMA MUKHIYA PSS GPS ZP.pdf,24,KODERMA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Koderma,,,भोण्डो,,,,VI dkMs jek @4@2&Hkks.Mks,,gp_head,mukhiya,BC Other than Woman,BC,0,लालदेव साव,0,vU; fiNM+k oxZ | vU;,devanagari,data/jharkhand/2015/6. KODERMA MUKHIYA PSS/KODERMA MUKHIYA PSS GPS ZP.pdf,24,KODERMA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Koderma,,,आरागारा े,,,,VI dkMs jek @4@3&vkjkxkjk s,,gp_head,mukhiya,BC Other than Woman,BC,0,महेन्द्र यादव,0,vU; fiNM+k oxZ | vU;,devanagari,data/jharkhand/2015/6. KODERMA MUKHIYA PSS/KODERMA MUKHIYA PSS GPS ZP.pdf,24,KODERMA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Koderma,,,थाम,,,,VI dkMs jek @4@4&Fkke,,gp_head,mukhiya,Other than Woman,NONE,0,पुषपा देवी,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/6. KODERMA MUKHIYA PSS/KODERMA MUKHIYA PSS GPS ZP.pdf,24,KODERMA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Koderma,,,खांडी,,,,VI dkMs jek @4@5&[kkaMh,,gp_head,mukhiya,Woman,NONE,1,किरण देवी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/6. KODERMA MUKHIYA PSS/KODERMA MUKHIYA PSS GPS ZP.pdf,24,KODERMA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Koderma,,,चन्दवारा पवू ीर्,,,,VI dkMs jek @4@7&pUnokjk iow hZ,,gp_head,mukhiya,Other than Woman,NONE,0,मो0 नसीम,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/6. KODERMA MUKHIYA PSS/KODERMA MUKHIYA PSS GPS ZP.pdf,24,KODERMA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Koderma,,,उरवा¡,,,,VI dkMs jek @4@9&mjok¡,,gp_head,mukhiya,SC Woman,SC,1,कलवा देवी,0,vuqlwfpr tkfr | efgyk,devanagari,data/jharkhand/2015/6. KODERMA MUKHIYA PSS/KODERMA MUKHIYA PSS GPS ZP.pdf,24,KODERMA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Koderma,,,पथलगड़ा,,,,VI dkMs jek @4@10&iFkyxM+k,,gp_head,mukhiya,SC Other than Woman,SC,0,जयनारायण कुमार रजक,0,vuqlwfpr tkfr | vU;,devanagari,data/jharkhand/2015/6. KODERMA MUKHIYA PSS/KODERMA MUKHIYA PSS GPS ZP.pdf,24,KODERMA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Koderma,,,पिपराडीह,,,,VI dkMs jek @4@11&fiijkMhg,,gp_head,mukhiya,Other than Woman,NONE,0,धीरज कुमार,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/6. KODERMA MUKHIYA PSS/KODERMA MUKHIYA PSS GPS ZP.pdf,24,KODERMA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Koderma,,,बिरसोडीह,,,,VI dkMs jek @4@12&fcjlksMhg,,gp_head,mukhiya,BC Woman,BC,1,म?े ाा देवी,0,vU; fiNM+k oxZ | efgyk,devanagari,data/jharkhand/2015/6. KODERMA MUKHIYA PSS/KODERMA MUKHIYA PSS GPS ZP.pdf,24,KODERMA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Koderma,,,कांको,,,,VI dkMs jek @4@13&dkadks,,gp_head,mukhiya,Woman,NONE,1,सुनीता गिरी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/6. KODERMA MUKHIYA PSS/KODERMA MUKHIYA PSS GPS ZP.pdf,24,KODERMA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Koderma,,,बड़की धमराय,,,,VI dkMs jek @4@14&cM+dh /kejk;,,gp_head,mukhiya,BC Woman,BC,1,शीला देवी,0,vU; fiNM+k oxZ | efgyk,devanagari,data/jharkhand/2015/6. KODERMA MUKHIYA PSS/KODERMA MUKHIYA PSS GPS ZP.pdf,24,KODERMA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Koderma,,,कांटी,,,,VI dkMs jek @4@15&dkaVh,,gp_head,mukhiya,Other than Woman,NONE,0,रमशे ा प्रसाद,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/6. KODERMA MUKHIYA PSS/KODERMA MUKHIYA PSS GPS ZP.pdf,24,KODERMA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Koderma,,,कन्æपडीह,,,,VI dkMs jek@5@1&dUæiMhg,,gp_head,mukhiya,BC Woman,BC,1,फुलमति देवी,0,vU; fiNM+k oxZ | efgyk,devanagari,data/jharkhand/2015/6. KODERMA MUKHIYA PSS/KODERMA MUKHIYA PSS GPS ZP.pdf,29,KODERMA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Koderma,,,तमाय,,,,VI dkMs jek@5@2&rek;,,gp_head,mukhiya,BC Other than Woman,BC,0,लक्ष्मण यादव,0,vU; fiNM+k oxZ | vU;,devanagari,data/jharkhand/2015/6. KODERMA MUKHIYA PSS/KODERMA MUKHIYA PSS GPS ZP.pdf,29,KODERMA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Koderma,,,करियावां,,,,VI dkMs jek@5@3&dfj;koka,,gp_head,mukhiya,Other than Woman,NONE,0,बाललखेन्æ पासवान,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/6. KODERMA MUKHIYA PSS/KODERMA MUKHIYA PSS GPS ZP.pdf,29,KODERMA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Koderma,,,हीरोडीह,,,,VI dkMs jek@5@4&ghjksMhg,,gp_head,mukhiya,BC Other than Woman,BC,0,सुरेन्æ पस्र ाद,0,vU; fiNM+k oxZ | vU;,devanagari,data/jharkhand/2015/6. KODERMA MUKHIYA PSS/KODERMA MUKHIYA PSS GPS ZP.pdf,29,KODERMA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Koderma,,,कटहाडीह,,,,VI dkMs jek@5@5 &dVgkMhg,,gp_head,mukhiya,Other than Woman,NONE,0,शहजाद आलम,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/6. KODERMA MUKHIYA PSS/KODERMA MUKHIYA PSS GPS ZP.pdf,29,KODERMA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Koderma,,,ककरचोली,,,,VI dkMs jek@5@6 &ddjpksyh,,gp_head,mukhiya,Woman,NONE,1,अर्चना कुमारी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/6. KODERMA MUKHIYA PSS/KODERMA MUKHIYA PSS GPS ZP.pdf,29,KODERMA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Koderma,,,चेहाल,,,,VI dkMs jek@5@7 &psgky,,gp_head,mukhiya,BC Woman,BC,1,अंजू देवी,0,vU; fiNM+k oxZ | efgyk,devanagari,data/jharkhand/2015/6. KODERMA MUKHIYA PSS/KODERMA MUKHIYA PSS GPS ZP.pdf,29,KODERMA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Koderma,,,करियावां,,,,VI dkMs jek@5@3&dfj;koka,,gp_head,mukhiya,Other than Woman,NONE,0,बाललखेन्æ,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/6. KODERMA MUKHIYA PSS/KODERMA MUKHIYA PSS GPS ZP.pdf,29,KODERMA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Koderma,,,सतडीहा,,,,VI dkMs jek@5@8 &lrMhgk,,gp_head,mukhiya,Other than Woman,NONE,0,सरिता देवी,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/6. KODERMA MUKHIYA PSS/KODERMA MUKHIYA PSS GPS ZP.pdf,30,KODERMA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Koderma,,,याेगियाटिल्हा,,,,VI dkMs jek@5@9 & ;kfsx;kfVYgk,,gp_head,mukhiya,BC Woman,BC,1,सीता देवी,0,vU; fiNM+k oxZ | efgyk,devanagari,data/jharkhand/2015/6. KODERMA MUKHIYA PSS/KODERMA MUKHIYA PSS GPS ZP.pdf,30,KODERMA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Koderma,,,जयनगर प’चिमी,,,,VI dkMs jek@5@11 &t;uxj if’peh,,gp_head,mukhiya,Other than Woman,NONE,0,बैजनाथ प्र रजक,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/6. KODERMA MUKHIYA PSS/KODERMA MUKHIYA PSS GPS ZP.pdf,30,KODERMA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Koderma,,,डण्डाडीह,,,,VI dkMs jek@5@12 &M.MkMhg,,gp_head,mukhiya,BC Other than Woman,BC,0,अशाके यादव,0,vU; fiNM+k oxZ | vU;,devanagari,data/jharkhand/2015/6. KODERMA MUKHIYA PSS/KODERMA MUKHIYA PSS GPS ZP.pdf,30,KODERMA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Koderma,,,नइर्ट ाडं,,,,VI dkMs jek@5@13 &ubVZ kMa,,gp_head,mukhiya,BC Woman,BC,1,कासे र प्रवीण,0,vU; fiNM+k oxZ | efgyk,devanagari,data/jharkhand/2015/6. KODERMA MUKHIYA PSS/KODERMA MUKHIYA PSS GPS ZP.pdf,30,KODERMA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Koderma,,,बेको,,,,VI dkMs jek@5@14 &csdks,,gp_head,mukhiya,BC Other than Woman,BC,0,भीम कु0 यादव,0,vU; fiNM+k oxZ | vU;,devanagari,data/jharkhand/2015/6. KODERMA MUKHIYA PSS/KODERMA MUKHIYA PSS GPS ZP.pdf,30,KODERMA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Koderma,,,पिपचो,,,,VI dkMs jek@5@15 &fiipks,,gp_head,mukhiya,Woman,NONE,1,उषा देवी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/6. KODERMA MUKHIYA PSS/KODERMA MUKHIYA PSS GPS ZP.pdf,30,KODERMA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Koderma,,,तिलाके री,,,,VI dkMs jek@5@16 &frykds jh,,gp_head,mukhiya,Woman,NONE,1,उर्मिला देवी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/6. KODERMA MUKHIYA PSS/KODERMA MUKHIYA PSS GPS ZP.pdf,30,KODERMA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Koderma,,,खरियाडे ीह,,,,VI dkMs jek@5@17 & [kfj;kMs hg,,gp_head,mukhiya,Woman,NONE,1,बसंती देवी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/6. KODERMA MUKHIYA PSS/KODERMA MUKHIYA PSS GPS ZP.pdf,30,KODERMA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Koderma,,,घरौंजा,,,,VI dkMs jek@5@18 & ?kjkSatk,,gp_head,mukhiya,Other than Woman,NONE,0,अजय यादव,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/6. KODERMA MUKHIYA PSS/KODERMA MUKHIYA PSS GPS ZP.pdf,30,KODERMA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Koderma,,,गोहाल,,,,VI dkMs jek@5@19 &xksgky,,gp_head,mukhiya,SC Woman,SC,1,आशा देवी,0,vuqlwfpr tkfr | efgyk,devanagari,data/jharkhand/2015/6. KODERMA MUKHIYA PSS/KODERMA MUKHIYA PSS GPS ZP.pdf,30,KODERMA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Koderma,,,:पायडीह,,,,VI dkMs jek@5@20 & :ik;Mhg,,gp_head,mukhiya,Woman,NONE,1,देवकी देवी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/6. KODERMA MUKHIYA PSS/KODERMA MUKHIYA PSS GPS ZP.pdf,30,KODERMA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Koderma,,,तेतरौन,,,,VI dkMs jek@5@21 &rsrjkSu,,gp_head,mukhiya,SC Woman,SC,1,बबिता देवी,0,vuqlwfpr tkfr | efgyk,devanagari,data/jharkhand/2015/6. KODERMA MUKHIYA PSS/KODERMA MUKHIYA PSS GPS ZP.pdf,30,KODERMA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Koderma,,,कटिया,,,,VI dkMs jek@5@22 &dfV;k,,gp_head,mukhiya,SC Other than Woman,SC,0,हिन्द कि’ाारे राम,0,vuqlwfpr tkfr | vU;,devanagari,data/jharkhand/2015/6. KODERMA MUKHIYA PSS/KODERMA MUKHIYA PSS GPS ZP.pdf,30,KODERMA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Koderma,,,गडगी,,,,VI dkMs jek@5@23 &xMxh,,gp_head,mukhiya,Other than Woman,NONE,0,लखपत यादव,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/6. KODERMA MUKHIYA PSS/KODERMA MUKHIYA PSS GPS ZP.pdf,30,KODERMA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Koderma,,,डगरनवा¡,,,,VI dksMjek@6@1@&Mxjuok¡,,gp_head,mukhiya,Woman,NONE,1,’ााभ्े ाा देवी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/6. KODERMA MUKHIYA PSS/KODERMA MUKHIYA PSS GPS ZP.pdf,36,KODERMA MUKHIYA PSS GPS ZP.pdf
