state,year,district,block,block_no,gram_panchayat,gp_no,ward_no,seat_no,seat_id_raw,seat_from_image,tier,tier_local,reservation,caste_reservation,woman_reserved,winner,vacant,reservation_raw,script,source_path,source_page,source_pdf
Jharkhand,2015,Garhwa,खरौंधी,01,,,,01,I x<+ok@01@[kjkSa/kh& ¼01½,,block_member,panchayat_samiti,Woman,NONE,1,ज्ञानमति देवी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,1,GARHWA PSS.pdf
Jharkhand,2015,Chatra,चतरा,4,चतरा,,,14,IV चतरा/4/चतरा-(14),,block_member,panchayat_samiti,Other than Woman,NONE,0,भोला महतो,0,अनारक्षित | अन्य,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,172,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,चतरा,4,चतरा,,,15,IV चतरा/4/चतरा-(15),,block_member,panchayat_samiti,SC Woman,SC,1,मुनिया देवी,0,अनुसूचित जाति | महिला,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,172,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,चतरा,4,चतरा,,,16,IV चतरा/4/चतरा-(16),,block_member,panchayat_samiti,Other than Woman,NONE,0,आशिष कुमार यादव,0,अनारक्षित | अन्य,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,172,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,चतरा,4,चतरा,,,17,IV चतरा/4/चतरा-(17),,block_member,panchayat_samiti,Woman,NONE,1,सुशीला देवी,0,अनारक्षित | महिला,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,172,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,चतरा,4,चतरा,,,18,IV चतरा/4/चतरा-(18),,block_member,panchayat_samiti,BC Other than Woman,BC,0,प्रदीप महतो,0,अन्य पिछड़ा वर्ग | अन्य,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,172,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,चतरा,4,चतरा,,,19,IV चतरा/4/चतरा-(19),,block_member,panchayat_samiti,Woman,NONE,1,संगीता देवी,0,अनारक्षित | महिला,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,172,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,चतरा,4,चतरा,,,20,IV चतरा/4/चतरा-(20),,block_member,panchayat_samiti,Other than Woman,NONE,0,मनोज कु रवानी,0,अनारक्षित | अन्य,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,172,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,हंटरगंज,5,हंटरगंज,,,1,IV चतरा /5/हंटरगंज-(1),,block_member,panchayat_samiti,SC Other than Woman,SC,0,कमला देवी,0,अनुसूचित जाति | अन्य,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,173,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,हंटरगंज,5,हंटरगंज,,,2,IV चतरा /5/हंटरगंज-(2),,block_member,panchayat_samiti,BC Woman,BC,1,फुलिया देवी,0,अन्य पिछड़ा वर्ग | महिला,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,173,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,हंटरगंज,5,हंटरगंज,,,3,IV चतरा /5/हंटरगंज-(3),,block_member,panchayat_samiti,BC Woman,BC,1,मतिया देवी,0,अन्य पिछड़ा वर्ग | महिला,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,173,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,हंटरगंज,5,हंटरगंज,,,4,IV चतरा /5/हंटरगंज-(4),,block_member,panchayat_samiti,Woman,NONE,1,सुकनी देवी,0,अनारक्षित | महिला,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,173,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,हंटरगंज,5,हंटरगंज,,,5,IV चतरा /5/हंटरगंज-(5),,block_member,panchayat_samiti,Other than Woman,NONE,0,धर्मेन्द्र कुमार,0,अनारक्षित | अन्य,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,173,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,हंटरगंज,5,हंटरगंज,,,6,IV चतरा /5/हंटरगंज-(6),,block_member,panchayat_samiti,Other than Woman,NONE,0,रविन्द्र मिस्त्री,0,अनारक्षित | अन्य,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,173,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,हंटरगंज,5,हंटरगंज,,,7,IV चतरा /5/हंटरगंज-(7),,block_member,panchayat_samiti,Woman,NONE,1,कान्ती देवी,0,अनारक्षित | महिला,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,173,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,हंटरगंज,5,हंटरगंज,,,8,IV चतरा /5/हंटरगंज-(8),,block_member,panchayat_samiti,Woman,NONE,1,मोमीना खातुन,0,अनारक्षित | महिला,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,173,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,हंटरगंज,5,हंटरगंज,,,9,IV चतरा /5/हंटरगंज-(9),,block_member,panchayat_samiti,BC Woman,BC,1,मनमतिया देवी,0,अन्य पिछड़ा वर्ग | महिला,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,173,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,हंटरगंज,5,हंटरगंज,,,10,IV चतरा /5/हंटरगंज-(10),,block_member,panchayat_samiti,Woman,NONE,1,ममता देवी,0,अनारक्षित | महिला,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,173,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,हंटरगंज,5,हंटरगंज,,,11,IV चतरा /5/हंटरगंज-(11),,block_member,panchayat_samiti,Woman,NONE,1,अनार देवी,0,अनारक्षित | महिला,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,173,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,हंटरगंज,5,हंटरगंज,,,12,IV चतरा /5/हंटरगंज-(12),,block_member,panchayat_samiti,Woman,NONE,1,मालती देवी,0,अनारक्षित | महिला,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,173,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,हंटरगंज,5,हंटरगंज,,,13,IV चतरा /5/हंटरगंज-(13),,block_member,panchayat_samiti,SC Woman,SC,1,प्रिती कुमारी,0,अनुसूचित जाति | महिला,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,173,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,हंटरगंज,5,हंटरगंज,,,14,IV चतरा /5/हंटरगंज-(14),,block_member,panchayat_samiti,Woman,NONE,1,अनीता देवी,0,अनारक्षित | महिला,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,173,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,हंटरगंज,5,हंटरगंज,,,15,IV चतरा /5/हंटरगंज-(15),,block_member,panchayat_samiti,Other than Woman,NONE,0,दिलीप कुमार,0,अनारक्षित | अन्य,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,173,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,हंटरगंज,5,हंटरगंज,,,16,IV चतरा /5/हंटरगंज-(16),,block_member,panchayat_samiti,Other than Woman,NONE,0,मो. ईदरीस अंसारी,0,अनारक्षित | अन्य,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,173,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,हंटरगंज,5,हंटरगंज,,,17,IV चतरा /5/हंटरगंज-(17),,block_member,panchayat_samiti,Other than Woman,NONE,0,बजन्ती माला,0,अनारक्षित | अन्य,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,173,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,हंटरगंज,5,हंटरगंज,,,18,IV चतरा /5/हंटरगंज-(18),,block_member,panchayat_samiti,Other than Woman,NONE,0,अमीत कुमार,0,अनारक्षित | अन्य,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,173,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,हंटरगंज,5,हंटरगंज,,,19,IV चतरा /5/हंटरगंज-(19),,block_member,panchayat_samiti,BC Other than Woman,BC,0,समशेर सिंह,0,अन्य पिछड़ा वर्ग | अन्य,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,173,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,हंटरगंज,5,हंटरगंज,,,20,IV चतरा /5/हंटरगंज-(20),,block_member,panchayat_samiti,SC Other than Woman,SC,0,रामचन्द्र पासवान,0,अनुसूचित जाति | अन्य,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,173,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,हंटरगंज,5,हंटरगंज,,,21,IV चतरा /5/हंटरगंज-(21),,block_member,panchayat_samiti,Other than Woman,NONE,0,अनिल चौधरी,0,अनारक्षित | अन्य,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,173,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,हंटरगंज,5,हंटरगंज,,,22,IV चतरा /5/हंटरगंज-(22),,block_member,panchayat_samiti,SC Other than Woman,SC,0,नीलु देवी,0,अनुसूचित जाति | अन्य,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,173,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,हंटरगंज,5,हंटरगंज,,,23,IV चतरा /5/हंटरगंज-(23),,block_member,panchayat_samiti,SC Woman,SC,1,दशमी देवी,0,अनुसूचित जाति | महिला,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,173,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,हंटरगंज,5,हंटरगंज,,,24,IV चतरा /5/हंटरगंज-(24),,block_member,panchayat_samiti,SC Woman,SC,1,मंजु देवी,0,अनुसूचित जाति | महिला,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,173,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,हंटरगंज,5,हंटरगंज,,,25,IV चतरा /5/हंटरगंज-(25),,block_member,panchayat_samiti,Other than Woman,NONE,0,राजेन्द्र कुमार राय,0,अनारक्षित | अन्य,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,173,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,हंटरगंज,5,हंटरगंज,,,26,IV चतरा /5/हंटरगंज-(26),,block_member,panchayat_samiti,Other than Woman,NONE,0,राहुल कुमार गुप्ता,0,अनारक्षित | अन्य,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,173,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,हंटरगंज,5,हंटरगंज,,,27,IV चतरा /5/हंटरगंज-(27),,block_member,panchayat_samiti,SC Other than Woman,SC,0,चन्द्रदेव गंझू,0,अनुसूचित जाति | अन्य,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,173,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,हंटरगंज,5,हंटरगंज,,,28,IV चतरा /5/हंटरगंज-(28),,block_member,panchayat_samiti,SC Other than Woman,SC,0,बिरेन्द्र पासवान,0,अनुसूचित जाति | अन्य,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,173,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,हंटरगंज,5,हंटरगंज,,,29,IV चतरा /5/हंटरगंज-(29),,block_member,panchayat_samiti,SC Other than Woman,SC,0,आशीष सिंह,0,अनुसूचित जाति | अन्य,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,173,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,हंटरगंज—,5,,,,30,IV चतरा / 5/हंटरगंज—(30),,block_member,panchayat_samiti,SC Woman,SC,1,पनवा देवी,0,अनुसूचित जाति | महिला,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,174,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,हंटरगंज—,5,,,,31,IV चतरा / 5/हंटरगंज—(31),,block_member,panchayat_samiti,SC Other than Woman,SC,0,सरधा भुइया,0,अनुसूचित जाति | अन्य,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,174,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,हंटरगंज—,5,,,,32,IV चतरा / 5/हंटरगंज—(32),,block_member,panchayat_samiti,SC Woman,SC,1,मंजु कुमारी,0,अनुसूचित जाति | महिला,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,174,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,हंटरगंज—,5,,,,33,IV चतरा / 5/हंटरगंज—(33),,block_member,panchayat_samiti,SC Woman,SC,1,गुड़िया देवी,0,अनुसूचित जाति | महिला,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,174,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,हंटरगंज—,5,,,,34,IV चतरा / 5/हंटरगंज—(34),,block_member,panchayat_samiti,BC Other than Woman,BC,0,उमेश कुमार,0,अन्य पिछड़ा वर्ग | अन्य,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,174,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,हंटरगंज—,5,,,,35,IV चतरा / 5/हंटरगंज—(35),,block_member,panchayat_samiti,Woman,NONE,1,संगीता देवी,0,अनारक्षित | महिला,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,174,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,हंटरगंज—,5,,,,36,IV चतरा / 5/हंटरगंज—(36),,block_member,panchayat_samiti,SC Woman,SC,1,संगीता देवी,0,अनुसूचित जाति | महिला,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,174,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,हंटरगंज—,5,,,,37,IV चतरा / 5/हंटरगंज—(37),,block_member,panchayat_samiti,Woman,NONE,1,किरण देवी,0,अनारक्षित | महिला,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,174,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,हंटरगंज—,5,,,,38,IV चतरा / 5/हंटरगंज—(38),,block_member,panchayat_samiti,Woman,NONE,1,विमला देवी,0,अनारक्षित | महिला,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,174,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,कान्हाचट्टी—,6,,,,1,IV चतरा/6/कान्हाचट्टी—(1),,block_member,panchayat_samiti,SC Other than Woman,SC,0,कुलेश्वर सिंह भोक्ता,0,अनुसूचित जाति | अन्य,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,175,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,कान्हाचट्टी—,6,,,,2,IV चतरा/6/कान्हाचट्टी—(2),,block_member,panchayat_samiti,SC Woman,SC,1,सोनिया देवी,0,अनुसूचित जाति | महिला,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,175,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,कान्हाचट्टी—,6,,,,3,IV चतरा/6/कान्हाचट्टी—(3),,block_member,panchayat_samiti,BC Woman,BC,1,कौशल्या देवी,0,अन्य पिछड़ा वर्ग | महिला,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,175,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,कान्हाचट्टी—,6,,,,4,IV चतरा/6/कान्हाचट्टी—(4),,block_member,panchayat_samiti,Woman,NONE,1,मनीषा कुमारी सिन्हा,0,अनारक्षित | महिला,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,175,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,कान्हाचट्टी—,6,,,,5,IV चतरा/6/कान्हाचट्टी—(5),,block_member,panchayat_samiti,Other than Woman,NONE,0,सन्तोष वर्मा,0,अनारक्षित | अन्य,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,175,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,कान्हाचट्टी—,6,,,,6,IV चतरा/6/कान्हाचट्टी—(6),,block_member,panchayat_samiti,Other than Woman,NONE,0,दिलीप कुमार सिंह,0,अनारक्षित | अन्य,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,175,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,कान्हाचट्टी—,6,,,,7,IV चतरा/6/कान्हाचट्टी—(7),,block_member,panchayat_samiti,Woman,NONE,1,चम्पा देवी,0,अनारक्षित | महिला,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,175,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,कान्हाचट्टी—,6,,,,8,IV चतरा/6/कान्हाचट्टी—(8),,block_member,panchayat_samiti,Woman,NONE,1,रेशमी देवी,0,अनारक्षित | महिला,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,175,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,कान्हाचट्टी—,6,,,,9,IV चतरा/6/कान्हाचट्टी—(9),,block_member,panchayat_samiti,SC Other than Woman,SC,0,रूणा देवी,0,अनुसूचित जाति | अन्य,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,175,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,कान्हाचट्टी—,6,,,,10,IV चतरा/6/कान्हाचट्टी—(10),,block_member,panchayat_samiti,SC Woman,SC,1,कौशल्या देवी,0,अनुसूचित जाति | महिला,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,175,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,कान्हाचट्टी—,6,,,,11,IV चतरा/6/कान्हाचट्टी—(11),,block_member,panchayat_samiti,Other than Woman,NONE,0,अमित कुमार सिंह,0,अनारक्षित | अन्य,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,175,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,कान्हाचट्टी—,6,,,,12,IV चतरा/6/कान्हाचट्टी—(12),,block_member,panchayat_samiti,Woman,NONE,1,जैतुन खातुन,0,अनारक्षित | महिला,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,175,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,कान्हाचट्टी—,6,,,,13,IV चतरा/6/कान्हाचट्टी—(13),,block_member,panchayat_samiti,BC Other than Woman,BC,0,सरयु प्रजापती,0,अन्य पिछड़ा वर्ग | अन्य,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,175,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,ईटखोरी,7,ईटखोरी,,,1,IV चतरा/7/ईटखोरी-(1),,block_member,panchayat_samiti,SC Other than Woman,SC,0,रंजय कुमार रजक,0,अनुसूचित जाति | अन्य,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,176,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,ईटखोरी,7,ईटखोरी,,,2,IV चतरा/7/ईटखोरी-(2),,block_member,panchayat_samiti,Woman,NONE,1,रिंकु कुमारी,0,अनारक्षित | महिला,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,176,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,ईटखोरी,7,ईटखोरी,,,3,IV चतरा/7/ईटखोरी-(3),,block_member,panchayat_samiti,Other than Woman,NONE,0,सन्तोष कुमार,0,अनारक्षित | अन्य,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,176,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,ईटखोरी,7,ईटखोरी,,,4,IV चतरा/7/ईटखोरी-(4),,block_member,panchayat_samiti,Woman,NONE,1,छाया देवी,0,अनारक्षित | महिला,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,176,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,ईटखोरी,7,ईटखोरी,,,5,IV चतरा/7/ईटखोरी-(5),,block_member,panchayat_samiti,BC Other than Woman,BC,0,सुरेन्द्र दाँगी,0,अन्य पिछड़ा वर्ग | अन्य,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,176,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,ईटखोरी,7,ईटखोरी,,,6,IV चतरा/7/ईटखोरी-(6),,block_member,panchayat_samiti,Woman,NONE,1,गुड़िया देवी,0,अनारक्षित | महिला,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,176,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,ईटखोरी,7,ईटखोरी,,,7,IV चतरा/7/ईटखोरी-(7),,block_member,panchayat_samiti,Other than Woman,NONE,0,विजय साव,0,अनारक्षित | अन्य,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,176,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,ईटखोरी,7,ईटखोरी,,,8,IV चतरा/7/ईटखोरी-(8),,block_member,panchayat_samiti,BC Woman,BC,1,उमा देवी,0,अन्य पिछड़ा वर्ग | महिला,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,176,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,ईटखोरी,7,ईटखोरी,,,9,IV चतरा/7/ईटखोरी-(9),,block_member,panchayat_samiti,SC Woman,SC,1,सुनीता देवी,0,अनुसूचित जाति | महिला,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,176,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,ईटखोरी,7,ईटखोरी,,,10,IV चतरा/7/ईटखोरी-(10),,block_member,panchayat_samiti,SC Woman,SC,1,कलावती देवी,0,अनुसूचित जाति | महिला,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,176,CHATRA MUKHIYA PSS GPS ZP.pdf
Jharkhand,2015,Chatra,ईटखोरी,7,ईटखोरी,,,11,IV चतरा/7/ईटखोरी-(11),,block_member,panchayat_samiti,Woman,NONE,1,ललीता देवी,0,अनारक्षित | महिला,devanagari,data/jharkhand/2015/4. CHATRA MUKHIYA PSS/CHATRA MUKHIYA PSS GPS ZP.pdf,176,CHATRA MUKHIYA PSS GPS ZP.pdf
